purchase_order_id,product_id,supplier_id,quantity,lead_time_days,purchase_order_date
3095,31,13,98,26,2023-05-09 22:00:00
3096,35,5,397,11,2023-05-09 23:00:00
3097,84,47,157,13,2023-05-10 00:00:00
3098,30,17,142,29,2023-05-10 01:00:00
3099,178,5,21,22,2023-05-10 02:00:00
3100,100,8,19,19,2023-05-10 03:00:00
3101,63,26,450,9,2023-05-10 04:00:00
3102,163,38,115,31,2023-05-10 05:00:00
3103,82,48,26,16,2023-05-10 06:00:00
3104,169,10,340,2,2023-05-10 07:00:00
3105,188,35,232,13,2023-05-10 08:00:00
3106,183,41,460,4,2023-05-10 09:00:00
3107,107,44,238,38,2023-05-10 10:00:00
3108,127,11,328,18,2023-05-10 11:00:00
3109,177,11,105,14,2023-05-10 12:00:00
3110,97,16,181,22,2023-05-10 13:00:00
3111,133,35,482,8,2023-05-10 14:00:00
3112,38,44,143,31,2023-05-10 15:00:00
3113,75,17,82,27,2023-05-10 16:00:00
3114,144,9,376,21,2023-05-10 17:00:00
3115,61,13,436,35,2023-05-10 18:00:00
3116,151,1,465,34,2023-05-10 19:00:00
3117,97,18,109,18,2023-05-10 20:00:00
3118,86,23,105,21,2023-05-10 21:00:00
3119,141,48,5,22,2023-05-10 22:00:00
3120,73,33,277,3,2023-05-10 23:00:00
3121,99,14,353,15,2023-05-11 00:00:00
3122,20,47,458,23,2023-05-11 01:00:00
3123,47,23,418,20,2023-05-11 02:00:00
3124,166,21,198,39,2023-05-11 03:00:00
3125,1,30,204,34,2023-05-11 04:00:00
3126,83,14,131,31,2023-05-11 05:00:00
3127,59,27,158,33,2023-05-11 06:00:00
3128,200,14,72,32,2023-05-11 07:00:00
3129,75,11,438,2,2023-05-11 08:00:00
3130,191,26,396,10,2023-05-11 09:00:00
3131,67,30,190,8,2023-05-11 10:00:00
3132,121,14,439,39,2023-05-11 11:00:00
3133,158,35,105,23,2023-05-11 12:00:00
3134,180,23,488,17,2023-05-11 13:00:00
3135,22,5,358,17,2023-05-11 14:00:00
3136,190,6,195,1,2023-05-11 15:00:00
3137,9,44,324,15,2023-05-11 16:00:00
3138,97,48,156,2,2023-05-11 17:00:00
3139,119,9,102,34,2023-05-11 18:00:00
3140,160,29,201,37,2023-05-11 19:00:00
3141,123,3,356,29,2023-05-11 20:00:00
3142,74,20,477,35,2023-05-11 21:00:00
3143,94,35,425,27,2023-05-11 22:00:00
3144,48,16,411,6,2023-05-11 23:00:00
3145,175,38,299,24,2023-05-12 00:00:00
3146,119,30,156,6,2023-05-12 01:00:00
3147,117,28,225,20,2023-05-12 02:00:00
3148,96,28,465,16,2023-05-12 03:00:00
3149,38,44,217,23,2023-05-12 04:00:00
3150,195,30,205,4,2023-05-12 05:00:00
3151,190,31,271,8,2023-05-12 06:00:00
3152,198,42,263,10,2023-05-12 07:00:00
3153,197,2,246,37,2023-05-12 08:00:00
3154,6,8,75,38,2023-05-12 09:00:00
3155,89,10,326,13,2023-05-12 10:00:00
3156,45,37,180,9,2023-05-12 11:00:00
3157,28,46,129,29,2023-05-12 12:00:00
3158,15,38,494,14,2023-05-12 13:00:00
3159,134,24,125,2,2023-05-12 14:00:00
3160,158,37,17,5,2023-05-12 15:00:00
3161,59,19,183,37,2023-05-12 16:00:00
3162,13,11,301,31,2023-05-12 17:00:00
3163,97,39,42,10,2023-05-12 18:00:00
3164,158,13,90,14,2023-05-12 19:00:00
3165,8,6,21,9,2023-05-12 20:00:00
3166,114,43,498,32,2023-05-12 21:00:00
3167,42,13,349,33,2023-05-12 22:00:00
3168,168,18,186,13,2023-05-12 23:00:00
3169,12,47,355,4,2023-05-13 00:00:00
3170,13,42,104,17,2023-05-13 01:00:00
3171,159,50,460,39,2023-05-13 02:00:00
3172,129,8,185,6,2023-05-13 03:00:00
3173,124,36,252,15,2023-05-13 04:00:00
3174,103,27,472,21,2023-05-13 05:00:00
3175,65,32,215,36,2023-05-13 06:00:00
3176,7,19,109,16,2023-05-13 07:00:00
3177,118,46,170,11,2023-05-13 08:00:00
3178,196,10,18,25,2023-05-13 09:00:00
3179,116,7,86,11,2023-05-13 10:00:00
3180,106,34,325,34,2023-05-13 11:00:00
3181,155,6,20,9,2023-05-13 12:00:00
3182,87,31,315,11,2023-05-13 13:00:00
3183,5,8,263,7,2023-05-13 14:00:00
3184,166,32,450,23,2023-05-13 15:00:00
3185,26,47,479,25,2023-05-13 16:00:00
3186,142,6,115,38,2023-05-13 17:00:00
3187,196,17,102,20,2023-05-13 18:00:00
3188,75,38,165,29,2023-05-13 19:00:00
3189,104,19,69,19,2023-05-13 20:00:00
3190,152,47,96,32,2023-05-13 21:00:00
3191,160,45,458,32,2023-05-13 22:00:00
3192,48,49,49,18,2023-05-13 23:00:00
3193,95,17,194,35,2023-05-14 00:00:00
3194,154,37,462,3,2023-05-14 01:00:00
3195,77,21,367,30,2023-05-14 02:00:00
3196,95,49,98,37,2023-05-14 03:00:00
3197,121,39,376,7,2023-05-14 04:00:00
3198,35,6,480,3,2023-05-14 05:00:00
3199,100,24,372,7,2023-05-14 06:00:00
3200,44,35,124,24,2023-05-14 07:00:00
3201,27,46,182,39,2023-05-14 08:00:00
3202,30,16,81,34,2023-05-14 09:00:00
3203,168,38,371,15,2023-05-14 10:00:00
3204,166,22,296,34,2023-05-14 11:00:00
3205,181,22,117,22,2023-05-14 12:00:00
3206,137,32,466,13,2023-05-14 13:00:00
3207,140,2,114,3,2023-05-14 14:00:00
3208,172,13,175,19,2023-05-14 15:00:00
3209,46,5,414,33,2023-05-14 16:00:00
3210,190,7,312,6,2023-05-14 17:00:00
3211,153,33,267,8,2023-05-14 18:00:00
3212,192,24,154,1,2023-05-14 19:00:00
3213,120,16,45,3,2023-05-14 20:00:00
3214,14,22,477,16,2023-05-14 21:00:00
3215,149,37,367,35,2023-05-14 22:00:00
3216,193,24,93,31,2023-05-14 23:00:00
3217,105,21,138,24,2023-05-15 00:00:00
3218,65,9,69,27,2023-05-15 01:00:00
3219,150,5,178,12,2023-05-15 02:00:00
3220,47,33,166,18,2023-05-15 03:00:00
3221,160,17,32,6,2023-05-15 04:00:00
3222,107,4,6,27,2023-05-15 05:00:00
3223,132,6,153,37,2023-05-15 06:00:00
3224,172,17,247,3,2023-05-15 07:00:00
3225,87,2,232,10,2023-05-15 08:00:00
3226,167,14,298,26,2023-05-15 09:00:00
3227,48,23,332,17,2023-05-15 10:00:00
3228,95,37,80,17,2023-05-15 11:00:00
3229,66,5,17,8,2023-05-15 12:00:00
3230,172,19,468,8,2023-05-15 13:00:00
3231,163,42,117,25,2023-05-15 14:00:00
3232,172,16,379,13,2023-05-15 15:00:00
3233,122,22,14,39,2023-05-15 16:00:00
3234,156,34,3,22,2023-05-15 17:00:00
3235,81,2,402,13,2023-05-15 18:00:00
3236,43,47,466,25,2023-05-15 19:00:00
3237,189,15,224,30,2023-05-15 20:00:00
3238,198,42,341,36,2023-05-15 21:00:00
3239,33,25,161,5,2023-05-15 22:00:00
3240,103,38,14,18,2023-05-15 23:00:00
3241,88,24,386,8,2023-05-16 00:00:00
3242,156,46,443,19,2023-05-16 01:00:00
3243,91,39,287,34,2023-05-16 02:00:00
3244,137,28,334,13,2023-05-16 03:00:00
3245,84,16,331,8,2023-05-16 04:00:00
3246,1,41,87,9,2023-05-16 05:00:00
3247,137,39,452,23,2023-05-16 06:00:00
3248,157,4,327,33,2023-05-16 07:00:00
3249,78,7,200,7,2023-05-16 08:00:00
3250,64,50,6,2,2023-05-16 09:00:00
3251,200,27,377,35,2023-05-16 10:00:00
3252,107,26,328,39,2023-05-16 11:00:00
3253,21,22,461,16,2023-05-16 12:00:00
3254,48,39,123,3,2023-05-16 13:00:00
3255,25,11,410,8,2023-05-16 14:00:00
3256,136,45,150,28,2023-05-16 15:00:00
3257,191,24,315,34,2023-05-16 16:00:00
3258,192,17,300,4,2023-05-16 17:00:00
3259,197,12,453,28,2023-05-16 18:00:00
3260,29,5,199,29,2023-05-16 19:00:00
3261,122,26,283,19,2023-05-16 20:00:00
3262,9,45,49,1,2023-05-16 21:00:00
3263,13,43,364,4,2023-05-16 22:00:00
3264,48,3,482,19,2023-05-16 23:00:00
3265,22,35,386,17,2023-05-17 00:00:00
3266,97,9,341,35,2023-05-17 01:00:00
3267,28,31,305,2,2023-05-17 02:00:00
3268,71,11,313,14,2023-05-17 03:00:00
3269,35,18,214,23,2023-05-17 04:00:00
3270,185,4,109,23,2023-05-17 05:00:00
3271,127,8,280,29,2023-05-17 06:00:00
3272,161,50,269,9,2023-05-17 07:00:00
3273,24,36,480,20,2023-05-17 08:00:00
3274,38,31,199,7,2023-05-17 09:00:00
3275,110,20,59,8,2023-05-17 10:00:00
3276,64,42,104,12,2023-05-17 11:00:00
3277,134,40,114,22,2023-05-17 12:00:00
3278,115,19,233,15,2023-05-17 13:00:00
3279,58,25,300,7,2023-05-17 14:00:00
3280,35,43,497,27,2023-05-17 15:00:00
3281,189,5,221,35,2023-05-17 16:00:00
3282,47,38,447,11,2023-05-17 17:00:00
3283,126,7,60,6,2023-05-17 18:00:00
3284,16,44,87,31,2023-05-17 19:00:00
3285,122,44,291,10,2023-05-17 20:00:00
3286,79,30,376,10,2023-05-17 21:00:00
3287,182,15,262,37,2023-05-17 22:00:00
3288,80,10,312,28,2023-05-17 23:00:00
3289,51,25,230,31,2023-05-18 00:00:00
3290,29,4,43,8,2023-05-18 01:00:00
3291,50,21,405,35,2023-05-18 02:00:00
3292,132,42,325,18,2023-05-18 03:00:00
3293,163,26,364,1,2023-05-18 04:00:00
3294,191,28,388,13,2023-05-18 05:00:00
3295,27,19,239,39,2023-05-18 06:00:00
3296,64,12,484,36,2023-05-18 07:00:00
3297,47,31,155,27,2023-05-18 08:00:00
3298,109,23,376,33,2023-05-18 09:00:00
3299,77,2,345,11,2023-05-18 10:00:00
3300,168,14,216,15,2023-05-18 11:00:00
3301,86,20,262,28,2023-05-18 12:00:00
3302,92,11,310,12,2023-05-18 13:00:00
3303,65,20,452,16,2023-05-18 14:00:00
3304,111,32,490,8,2023-05-18 15:00:00
3305,144,12,40,1,2023-05-18 16:00:00
3306,66,44,220,16,2023-05-18 17:00:00
3307,47,8,364,28,2023-05-18 18:00:00
3308,43,6,78,16,2023-05-18 19:00:00
3309,166,22,185,1,2023-05-18 20:00:00
3310,119,20,395,39,2023-05-18 21:00:00
3311,3,13,314,37,2023-05-18 22:00:00
3312,59,22,450,29,2023-05-18 23:00:00
3313,74,20,254,35,2023-05-19 00:00:00
3314,103,7,235,23,2023-05-19 01:00:00
3315,50,25,420,13,2023-05-19 02:00:00
3316,197,42,380,16,2023-05-19 03:00:00
3317,166,29,394,15,2023-05-19 04:00:00
3318,26,43,110,29,2023-05-19 05:00:00
3319,121,50,231,14,2023-05-19 06:00:00
3320,152,35,308,38,2023-05-19 07:00:00
3321,155,48,402,2,2023-05-19 08:00:00
3322,77,32,223,32,2023-05-19 09:00:00
3323,151,13,351,18,2023-05-19 10:00:00
3324,70,3,448,31,2023-05-19 11:00:00
3325,95,31,77,29,2023-05-19 12:00:00
3326,150,30,78,27,2023-05-19 13:00:00
3327,2,29,373,4,2023-05-19 14:00:00
3328,168,30,483,37,2023-05-19 15:00:00
3329,169,3,68,39,2023-05-19 16:00:00
3330,195,5,400,14,2023-05-19 17:00:00
3331,97,34,494,6,2023-05-19 18:00:00
3332,86,5,318,22,2023-05-19 19:00:00
3333,29,17,192,27,2023-05-19 20:00:00
3334,176,40,42,14,2023-05-19 21:00:00
3335,147,16,217,36,2023-05-19 22:00:00
3336,48,39,120,28,2023-05-19 23:00:00
3337,48,41,466,16,2023-05-20 00:00:00
3338,180,17,98,22,2023-05-20 01:00:00
3339,148,34,254,26,2023-05-20 02:00:00
3340,96,20,91,5,2023-05-20 03:00:00
3341,82,49,30,11,2023-05-20 04:00:00
3342,23,22,133,15,2023-05-20 05:00:00
3343,121,37,474,25,2023-05-20 06:00:00
3344,125,2,405,39,2023-05-20 07:00:00
3345,106,19,221,23,2023-05-20 08:00:00
3346,146,36,468,17,2023-05-20 09:00:00
3347,1,8,188,39,2023-05-20 10:00:00
3348,76,3,195,32,2023-05-20 11:00:00
3349,144,13,61,13,2023-05-20 12:00:00
3350,177,26,353,9,2023-05-20 13:00:00
3351,71,41,176,37,2023-05-20 14:00:00
3352,163,4,317,39,2023-05-20 15:00:00
3353,41,42,467,4,2023-05-20 16:00:00
3354,149,41,326,1,2023-05-20 17:00:00
3355,31,21,32,31,2023-05-20 18:00:00
3356,119,17,137,2,2023-05-20 19:00:00
3357,35,43,407,3,2023-05-20 20:00:00
3358,110,50,446,28,2023-05-20 21:00:00
3359,187,23,307,32,2023-05-20 22:00:00
3360,115,33,278,9,2023-05-20 23:00:00
3361,196,6,282,30,2023-05-21 00:00:00
3362,130,8,275,39,2023-05-21 01:00:00
3363,12,36,478,37,2023-05-21 02:00:00
3364,191,45,109,34,2023-05-21 03:00:00
3365,135,30,70,30,2023-05-21 04:00:00
3366,186,33,331,12,2023-05-21 05:00:00
3367,145,33,156,8,2023-05-21 06:00:00
3368,50,5,7,12,2023-05-21 07:00:00
3369,135,15,300,36,2023-05-21 08:00:00
3370,131,19,227,36,2023-05-21 09:00:00
3371,86,25,158,37,2023-05-21 10:00:00
3372,186,16,456,27,2023-05-21 11:00:00
3373,19,29,126,22,2023-05-21 12:00:00
3374,185,41,318,37,2023-05-21 13:00:00
3375,119,38,313,16,2023-05-21 14:00:00
3376,1,17,143,23,2023-05-21 15:00:00
3377,18,21,480,32,2023-05-21 16:00:00
3378,4,33,238,9,2023-05-21 17:00:00
3379,181,24,214,25,2023-05-21 18:00:00
3380,184,6,48,27,2023-05-21 19:00:00
3381,122,36,152,10,2023-05-21 20:00:00
3382,199,23,143,7,2023-05-21 21:00:00
3383,80,1,197,38,2023-05-21 22:00:00
3384,53,17,61,13,2023-05-21 23:00:00
3385,149,43,78,13,2023-05-22 00:00:00
3386,100,25,259,38,2023-05-22 01:00:00
3387,171,24,83,11,2023-05-22 02:00:00
3388,179,17,210,38,2023-05-22 03:00:00
3389,148,21,239,35,2023-05-22 04:00:00
3390,53,47,351,33,2023-05-22 05:00:00
3391,172,3,403,23,2023-05-22 06:00:00
3392,78,45,98,8,2023-05-22 07:00:00
3393,153,19,345,4,2023-05-22 08:00:00
3394,194,44,381,18,2023-05-22 09:00:00
3395,67,1,168,18,2023-05-22 10:00:00
3396,132,46,118,21,2023-05-22 11:00:00
3397,39,14,159,5,2023-05-22 12:00:00
3398,115,3,273,8,2023-05-22 13:00:00
3399,12,36,308,15,2023-05-22 14:00:00
3400,145,19,76,11,2023-05-22 15:00:00
3401,171,41,81,14,2023-05-22 16:00:00
3402,169,14,97,24,2023-05-22 17:00:00
3403,187,33,330,17,2023-05-22 18:00:00
3404,194,21,151,39,2023-05-22 19:00:00
3405,52,18,306,11,2023-05-22 20:00:00
3406,54,50,21,28,2023-05-22 21:00:00
3407,33,29,239,35,2023-05-22 22:00:00
3408,88,16,328,30,2023-05-22 23:00:00
3409,173,10,205,19,2023-05-23 00:00:00
3410,199,13,48,5,2023-05-23 01:00:00
3411,152,4,4,10,2023-05-23 02:00:00
3412,116,16,264,17,2023-05-23 03:00:00
3413,154,2,269,14,2023-05-23 04:00:00
3414,11,37,369,38,2023-05-23 05:00:00
3415,150,5,44,10,2023-05-23 06:00:00
3416,151,29,61,33,2023-05-23 07:00:00
3417,179,39,123,28,2023-05-23 08:00:00
3418,164,22,161,11,2023-05-23 09:00:00
3419,2,39,206,33,2023-05-23 10:00:00
3420,151,37,343,32,2023-05-23 11:00:00
3421,25,36,424,18,2023-05-23 12:00:00
3422,128,17,200,37,2023-05-23 13:00:00
3423,20,41,106,36,2023-05-23 14:00:00
3424,67,1,14,36,2023-05-23 15:00:00
3425,155,42,86,1,2023-05-23 16:00:00
3426,122,24,140,6,2023-05-23 17:00:00
3427,119,14,491,30,2023-05-23 18:00:00
3428,194,11,298,20,2023-05-23 19:00:00
3429,73,14,457,18,2023-05-23 20:00:00
3430,70,25,421,7,2023-05-23 21:00:00
3431,152,40,388,1,2023-05-23 22:00:00
3432,124,25,116,4,2023-05-23 23:00:00
3433,7,20,472,28,2023-05-24 00:00:00
3434,133,50,484,26,2023-05-24 01:00:00
3435,157,47,199,18,2023-05-24 02:00:00
3436,81,37,465,18,2023-05-24 03:00:00
3437,66,10,294,34,2023-05-24 04:00:00
3438,48,49,12,7,2023-05-24 05:00:00
3439,113,13,112,39,2023-05-24 06:00:00
3440,112,42,134,39,2023-05-24 07:00:00
3441,197,31,175,39,2023-05-24 08:00:00
3442,67,9,235,7,2023-05-24 09:00:00
3443,120,31,67,14,2023-05-24 10:00:00
3444,156,41,347,17,2023-05-24 11:00:00
3445,124,12,271,9,2023-05-24 12:00:00
3446,53,48,246,27,2023-05-24 13:00:00
3447,83,27,397,21,2023-05-24 14:00:00
3448,19,36,236,4,2023-05-24 15:00:00
3449,2,44,456,36,2023-05-24 16:00:00
3450,98,17,224,30,2023-05-24 17:00:00
3451,41,27,453,18,2023-05-24 18:00:00
3452,54,7,358,35,2023-05-24 19:00:00
3453,172,16,242,10,2023-05-24 20:00:00
3454,4,24,25,21,2023-05-24 21:00:00
3455,179,16,43,23,2023-05-24 22:00:00
3456,38,26,429,38,2023-05-24 23:00:00
3457,6,5,275,18,2023-05-25 00:00:00
3458,119,15,266,24,2023-05-25 01:00:00
3459,18,19,214,22,2023-05-25 02:00:00
3460,27,20,486,23,2023-05-25 03:00:00
3461,114,9,414,20,2023-05-25 04:00:00
3462,200,37,278,2,2023-05-25 05:00:00
3463,84,6,65,14,2023-05-25 06:00:00
3464,151,17,182,39,2023-05-25 07:00:00
3465,48,3,471,9,2023-05-25 08:00:00
3466,8,7,276,8,2023-05-25 09:00:00
3467,9,20,380,35,2023-05-25 10:00:00
3468,141,44,275,33,2023-05-25 11:00:00
3469,184,24,312,22,2023-05-25 12:00:00
3470,185,3,118,19,2023-05-25 13:00:00
3471,143,49,448,26,2023-05-25 14:00:00
3472,100,29,463,32,2023-05-25 15:00:00
3473,154,7,312,26,2023-05-25 16:00:00
3474,150,44,492,34,2023-05-25 17:00:00
3475,56,29,236,12,2023-05-25 18:00:00
3476,2,14,499,22,2023-05-25 19:00:00
3477,19,11,48,34,2023-05-25 20:00:00
3478,45,37,294,7,2023-05-25 21:00:00
3479,139,39,336,11,2023-05-25 22:00:00
3480,180,49,181,7,2023-05-25 23:00:00
3481,84,4,200,25,2023-05-26 00:00:00
3482,159,38,195,39,2023-05-26 01:00:00
3483,89,20,274,7,2023-05-26 02:00:00
3484,77,44,105,30,2023-05-26 03:00:00
3485,86,28,411,9,2023-05-26 04:00:00
3486,193,22,431,3,2023-05-26 05:00:00
3487,33,32,448,14,2023-05-26 06:00:00
3488,128,36,92,18,2023-05-26 07:00:00
3489,108,18,122,20,2023-05-26 08:00:00
3490,55,12,449,21,2023-05-26 09:00:00
3491,60,33,10,23,2023-05-26 10:00:00
3492,162,50,476,17,2023-05-26 11:00:00
3493,20,19,199,4,2023-05-26 12:00:00
3494,106,5,129,20,2023-05-26 13:00:00
3495,191,42,70,15,2023-05-26 14:00:00
3496,52,20,211,23,2023-05-26 15:00:00
3497,184,44,124,15,2023-05-26 16:00:00
3498,99,19,68,13,2023-05-26 17:00:00
3499,153,40,49,17,2023-05-26 18:00:00
3500,72,46,47,38,2023-05-26 19:00:00
3501,128,16,57,20,2023-05-26 20:00:00
3502,109,22,208,23,2023-05-26 21:00:00
3503,133,25,441,33,2023-05-26 22:00:00
3504,103,13,132,23,2023-05-26 23:00:00
3505,134,38,230,1,2023-05-27 00:00:00
3506,196,20,18,39,2023-05-27 01:00:00
3507,100,9,171,33,2023-05-27 02:00:00
3508,44,35,350,37,2023-05-27 03:00:00
3509,179,28,129,24,2023-05-27 04:00:00
3510,155,17,341,37,2023-05-27 05:00:00
3511,146,49,299,25,2023-05-27 06:00:00
3512,51,20,394,22,2023-05-27 07:00:00
3513,194,35,413,26,2023-05-27 08:00:00
3514,124,26,165,21,2023-05-27 09:00:00
3515,195,36,263,15,2023-05-27 10:00:00
3516,44,49,319,15,2023-05-27 11:00:00
3517,184,39,294,18,2023-05-27 12:00:00
3518,193,16,169,5,2023-05-27 13:00:00
3519,87,2,398,12,2023-05-27 14:00:00
3520,34,38,183,33,2023-05-27 15:00:00
3521,52,47,277,11,2023-05-27 16:00:00
3522,82,29,233,28,2023-05-27 17:00:00
3523,74,25,268,27,2023-05-27 18:00:00
3524,56,44,489,8,2023-05-27 19:00:00
3525,129,31,14,30,2023-05-27 20:00:00
3526,22,11,61,22,2023-05-27 21:00:00
3527,67,35,310,7,2023-05-27 22:00:00
3528,188,1,430,10,2023-05-27 23:00:00
3529,87,16,259,25,2023-05-28 00:00:00
3530,119,46,225,37,2023-05-28 01:00:00
3531,140,39,54,9,2023-05-28 02:00:00
3532,42,27,177,30,2023-05-28 03:00:00
3533,171,16,85,23,2023-05-28 04:00:00
3534,29,27,48,13,2023-05-28 05:00:00
3535,193,11,45,12,2023-05-28 06:00:00
3536,119,30,432,10,2023-05-28 07:00:00
3537,73,11,413,31,2023-05-28 08:00:00
3538,140,13,144,30,2023-05-28 09:00:00
3539,196,30,77,31,2023-05-28 10:00:00
3540,43,29,104,23,2023-05-28 11:00:00
3541,67,5,70,25,2023-05-28 12:00:00
3542,1,13,441,37,2023-05-28 13:00:00
3543,46,49,65,36,2023-05-28 14:00:00
3544,124,38,176,10,2023-05-28 15:00:00
3545,23,30,261,35,2023-05-28 16:00:00
3546,184,8,245,25,2023-05-28 17:00:00
3547,43,36,335,16,2023-05-28 18:00:00
3548,132,49,383,29,2023-05-28 19:00:00
3549,73,16,219,29,2023-05-28 20:00:00
3550,169,8,212,12,2023-05-28 21:00:00
3551,40,23,315,13,2023-05-28 22:00:00
3552,10,1,166,4,2023-05-28 23:00:00
3553,177,28,316,14,2023-05-29 00:00:00
3554,32,16,415,30,2023-05-29 01:00:00
3555,88,29,178,2,2023-05-29 02:00:00
3556,65,37,61,8,2023-05-29 03:00:00
3557,166,19,94,5,2023-05-29 04:00:00
3558,53,14,444,31,2023-05-29 05:00:00
3559,85,25,126,29,2023-05-29 06:00:00
3560,10,37,296,4,2023-05-29 07:00:00
3561,195,40,95,10,2023-05-29 08:00:00
3562,109,6,211,15,2023-05-29 09:00:00
3563,16,34,471,1,2023-05-29 10:00:00
3564,17,36,260,7,2023-05-29 11:00:00
3565,16,36,414,32,2023-05-29 12:00:00
3566,77,17,227,23,2023-05-29 13:00:00
3567,66,3,403,34,2023-05-29 14:00:00
3568,71,11,210,19,2023-05-29 15:00:00
3569,29,19,390,3,2023-05-29 16:00:00
3570,157,37,363,16,2023-05-29 17:00:00
3571,37,2,457,38,2023-05-29 18:00:00
3572,144,34,427,22,2023-05-29 19:00:00
3573,44,45,360,14,2023-05-29 20:00:00
3574,76,32,57,1,2023-05-29 21:00:00
3575,130,10,280,6,2023-05-29 22:00:00
3576,132,28,493,16,2023-05-29 23:00:00
3577,174,37,210,7,2023-05-30 00:00:00
3578,150,18,60,24,2023-05-30 01:00:00
3579,123,46,191,25,2023-05-30 02:00:00
3580,185,43,299,6,2023-05-30 03:00:00
3581,66,49,113,5,2023-05-30 04:00:00
3582,127,20,143,7,2023-05-30 05:00:00
3583,92,9,55,21,2023-05-30 06:00:00
3584,195,22,175,9,2023-05-30 07:00:00
3585,11,13,369,22,2023-05-30 08:00:00
3586,144,23,167,10,2023-05-30 09:00:00
3587,126,46,373,15,2023-05-30 10:00:00
3588,181,47,148,37,2023-05-30 11:00:00
3589,64,35,67,30,2023-05-30 12:00:00
3590,192,37,310,1,2023-05-30 13:00:00
3591,161,48,2,16,2023-05-30 14:00:00
3592,63,14,411,27,2023-05-30 15:00:00
3593,80,18,117,5,2023-05-30 16:00:00
3594,105,45,53,22,2023-05-30 17:00:00
3595,17,48,93,15,2023-05-30 18:00:00
3596,12,21,438,38,2023-05-30 19:00:00
3597,52,33,441,18,2023-05-30 20:00:00
3598,123,42,175,24,2023-05-30 21:00:00
3599,124,4,466,23,2023-05-30 22:00:00
3600,166,23,135,28,2023-05-30 23:00:00
3601,69,21,418,22,2023-05-31 00:00:00
3602,191,19,41,30,2023-05-31 01:00:00
3603,132,12,84,26,2023-05-31 02:00:00
3604,123,42,371,18,2023-05-31 03:00:00
3605,1,31,381,16,2023-05-31 04:00:00
3606,145,2,92,12,2023-05-31 05:00:00
3607,27,39,111,4,2023-05-31 06:00:00
3608,185,31,1,8,2023-05-31 07:00:00
3609,125,25,415,11,2023-05-31 08:00:00
3610,185,39,15,2,2023-05-31 09:00:00
3611,134,40,247,27,2023-05-31 10:00:00
3612,171,38,34,32,2023-05-31 11:00:00
3613,135,32,314,34,2023-05-31 12:00:00
3614,132,25,311,32,2023-05-31 13:00:00
3615,191,47,316,16,2023-05-31 14:00:00
3616,127,1,121,26,2023-05-31 15:00:00
3617,98,12,252,25,2023-05-31 16:00:00
3618,188,41,22,19,2023-05-31 17:00:00
3619,83,7,410,21,2023-05-31 18:00:00
3620,151,45,180,13,2023-05-31 19:00:00
3621,115,17,60,30,2023-05-31 20:00:00
3622,190,11,466,23,2023-05-31 21:00:00
3623,141,11,159,22,2023-05-31 22:00:00
3624,26,18,334,24,2023-05-31 23:00:00
3625,180,47,478,25,2023-06-01 00:00:00
3626,28,3,96,31,2023-06-01 01:00:00
3627,96,12,433,32,2023-06-01 02:00:00
3628,182,16,1,29,2023-06-01 03:00:00
3629,60,4,186,8,2023-06-01 04:00:00
3630,193,47,383,25,2023-06-01 05:00:00
3631,47,11,439,1,2023-06-01 06:00:00
3632,90,44,315,10,2023-06-01 07:00:00
3633,126,22,348,8,2023-06-01 08:00:00
3634,79,31,476,34,2023-06-01 09:00:00
3635,130,31,82,8,2023-06-01 10:00:00
3636,87,28,454,15,2023-06-01 11:00:00
3637,13,40,47,11,2023-06-01 12:00:00
3638,150,3,125,1,2023-06-01 13:00:00
3639,75,45,413,11,2023-06-01 14:00:00
3640,179,22,245,30,2023-06-01 15:00:00
3641,99,13,204,6,2023-06-01 16:00:00
3642,66,3,47,34,2023-06-01 17:00:00
3643,144,42,294,9,2023-06-01 18:00:00
3644,157,45,352,18,2023-06-01 19:00:00
3645,199,5,462,33,2023-06-01 20:00:00
3646,13,16,131,12,2023-06-01 21:00:00
3647,54,17,341,16,2023-06-01 22:00:00
3648,58,14,423,30,2023-06-01 23:00:00
3649,152,48,468,16,2023-06-02 00:00:00
3650,151,15,251,20,2023-06-02 01:00:00
3651,81,19,102,19,2023-06-02 02:00:00
3652,48,37,331,19,2023-06-02 03:00:00
3653,78,36,15,29,2023-06-02 04:00:00
3654,26,7,321,18,2023-06-02 05:00:00
3655,62,37,187,17,2023-06-02 06:00:00
3656,16,16,390,2,2023-06-02 07:00:00
3657,177,31,298,23,2023-06-02 08:00:00
3658,198,15,174,21,2023-06-02 09:00:00
3659,131,41,87,23,2023-06-02 10:00:00
3660,139,49,84,1,2023-06-02 11:00:00
3661,34,5,364,2,2023-06-02 12:00:00
3662,173,30,99,13,2023-06-02 13:00:00
3663,107,34,297,36,2023-06-02 14:00:00
3664,174,36,319,18,2023-06-02 15:00:00
3665,99,41,434,16,2023-06-02 16:00:00
3666,140,39,222,2,2023-06-02 17:00:00
3667,115,25,335,14,2023-06-02 18:00:00
3668,153,2,367,34,2023-06-02 19:00:00
3669,191,48,401,33,2023-06-02 20:00:00
3670,98,41,52,28,2023-06-02 21:00:00
3671,139,48,191,17,2023-06-02 22:00:00
3672,196,6,433,33,2023-06-02 23:00:00
3673,197,43,404,25,2023-06-03 00:00:00
3674,143,41,483,27,2023-06-03 01:00:00
3675,13,17,479,5,2023-06-03 02:00:00
